schoolid,schoolname,calendaryear,firsttimebaryear,state,takers,passers,schoolpasspct,passpct,passpctdiff
00312700,University of Dayton,2016,2015,TN,3,1,0.3333,0.7804,-0.4471
00312700,University of Dayton,2017,2016,OH,50,30,0.6,0.7519,-0.1519
00312700,University of Dayton,2018,2017,OH,52,32,0.6154,0.7552,-0.1398
00313100,University of Toledo,2009,2008,MI,16,15,0.9375,0.8213,0.1162
00313100,University of Toledo,2009,2008,OH,82,72,0.878,0.8809,-0.0029
00313100,University of Toledo,2010,2009,MI,25,23,0.92,0.8687,0.0513
00313100,University of Toledo,2010,2009,OH,82,72,0.878,0.8603,0.0177
00313100,University of Toledo,2011,2010,MI,34,29,0.8529,0.8483,0.0046
00313100,University of Toledo,2011,2010,OH,94,79,0.8404,0.8614,-0.021
00313100,University of Toledo,2012,2011,MI,23,22,0.9565,0.8217,0.1348
00313100,University of Toledo,2012,2011,OH,67,57,0.8507,0.8634,-0.0127
00313100,University of Toledo,2013,2012,MI,21,15,0.7143,0.6432,0.0711
00313100,University of Toledo,2013,2012,OH,87,69,0.7931,0.8405,-0.0474
00313100,University of Toledo,2014,2013,MI,20,14,0.7,0.6916,0.0084
00313100,University of Toledo,2014,2013,OH,65,55,0.8462,0.8622,-0.016
00313100,University of Toledo,2015,2014,MI,15,13,0.8667,0.6881,0.1786
00313100,University of Toledo,2015,2014,OH,77,64,0.8312,0.8113,0.0199
00313100,University of Toledo,2016,2015,MI,10,7,0.7,0.7177,-0.0177
00313100,University of Toledo,2016,2015,OH,68,46,0.6765,0.7857,-0.1092
00313100,University of Toledo,2017,2016,MI,13,7,0.5385,0.75,-0.2115
00313100,University of Toledo,2017,2016,OH,59,37,0.6271,0.7519,-0.1248
00313100,University of Toledo,2018,2017,MI,19,15,0.7895,0.7514,0.0381
00313100,University of Toledo,2018,2017,OH,45,31,0.6889,0.7552,-0.0663
00316614,Oklahoma City University,2009,2008,OK,113,102,0.9027,0.928,-0.0253
00316614,Oklahoma City University,2009,2008,TX,32,16,0.5,0.8454,-0.3454
00316614,Oklahoma City University,2010,2009,OK,101,84,0.8317,0.8676,-0.0359
00316614,Oklahoma City University,2010,2009,TX,22,19,0.8636,0.8548,0.0088
00316614,Oklahoma City University,2011,2010,OK,105,92,0.8762,0.8902,-0.014
00316614,Oklahoma City University,2011,2010,TX,28,17,0.6071,0.8268,-0.2197
00316614,Oklahoma City University,2012,2011,OK,118,105,0.8898,0.8779,0.0119
00316614,Oklahoma City University,2012,2011,TX,27,21,0.7778,0.8624,-0.0846
00316614,Oklahoma City University,2013,2012,OK,144,111,0.7708,0.8404,-0.0696
00316614,Oklahoma City University,2014,2013,OK,116,97,0.8362,0.8557,-0.0195
00316614,Oklahoma City University,2014,2013,TX,22,12,0.5455,0.8508,-0.3053
00316614,Oklahoma City University,2015,2014,OK,115,90,0.7826,0.8405,-0.0579
00316614,Oklahoma City University,2016,2015,OK,93,56,0.6022,0.7485,-0.1463
00316614,Oklahoma City University,2017,2016,OK,100,68,0.68,0.7685,-0.0885
00316614,Oklahoma City University,2017,2016,TX,24,10,0.4167,0.7704,-0.3537
00316614,Oklahoma City University,2018,2017,OK,100,77,0.77,0.869,-0.099
00316614,Oklahoma City University,2018,2017,TX,15,7,0.4667,0.7657,-0.299
00318400,University of Oklahoma,2009,2008,OK,134,129,0.9627,0.928,0.0347
00318400,University of Oklahoma,2010,2009,OK,123,117,0.9512,0.8676,0.0836
00318400,University of Oklahoma,2011,2010,OK,135,130,0.963,0.8902,0.0728
00318400,University of Oklahoma,2012,2011,OK,142,126,0.8873,0.8779,0.0094
00318400,University of Oklahoma,2013,2012,OK,148,129,0.8716,0.8404,0.0312
00318400,University of Oklahoma,2014,2013,OK,134,118,0.8806,0.8557,0.0249
00318400,University of Oklahoma,2015,2014,OK,97,88,0.9072,0.8405,0.0667
00318400,University of Oklahoma,2015,2014,TX,39,28,0.7179,0.7742,-0.0563
00318400,University of Oklahoma,2016,2015,OK,99,90,0.9091,0.7485,0.1606
00318400,University of Oklahoma,2016,2015,TX,44,36,0.8182,0.7321,0.0861
00318400,University of Oklahoma,2017,2016,OK,95,80,0.8421,0.7685,0.0736
00318400,University of Oklahoma,2017,2016,TX,28,23,0.8214,0.7704,0.051
00318400,University of Oklahoma,2018,2017,OK,95,91,0.9579,0.869,0.0889
00318400,University of Oklahoma,2018,2017,TX,36,29,0.8056,0.7657,0.0399
00318500,University of Tulsa,2009,2008,OK,108,100,0.9259,0.928,-0.0021
00318500,University of Tulsa,2009,2008,TX,22,20,0.9091,0.8454,0.0637
00318500,University of Tulsa,2010,2009,OK,112,99,0.8839,0.8676,0.0163
00318500,University of Tulsa,2010,2009,TX,15,13,0.8667,0.8548,0.0119
00318500,University of Tulsa,2011,2010,OK,94,84,0.8936,0.8902,0.0034
00318500,University of Tulsa,2012,2011,OK,82,71,0.8659,0.8779,-0.012
00318500,University of Tulsa,2013,2012,OK,94,82,0.8723,0.8404,0.0319
00318500,University of Tulsa,2013,2012,TX,12,9,0.75,0.8206,-0.0706
00318500,University of Tulsa,2014,2013,OK,75,64,0.8533,0.8557,-0.0024
00318500,University of Tulsa,2014,2013,TX,17,16,0.9412,0.8508,0.0904
00318500,University of Tulsa,2015,2014,OK,73,66,0.9041,0.8405,0.0636
00318500,University of Tulsa,2016,2015,OK,69,54,0.7826,0.7485,0.0341
00318500,University of Tulsa,2017,2016,OK,56,46,0.8214,0.7685,0.0529
00318500,University of Tulsa,2017,2016,TX,10,8,0.8,0.7704,0.0296
00318500,University of Tulsa,2018,2017,OK,62,59,0.9516,0.869,0.0826
00318500,University of Tulsa,2018,2017,TX,12,8,0.6667,0.7657,-0.099
00319100,Concordia Law School,2016,2015,ID,9,5,0.5556,0.7214,-0.1658
00319100,Concordia Law School,2017,2016,ID,33,25,0.7576,0.7922,-0.0346
00319100,Concordia Law School,2018,2017,ID,24,20,0.8333,0.7933,0.04
00319700,Lewis and Clark College,2009,2008,OR,149,120,0.8054,0.7864,0.019
00319700,Lewis and Clark College,2010,2009,OR,186,146,0.7849,0.7685,0.0164
00319700,Lewis and Clark College,2011,2010,OR,134,106,0.791,0.7522,0.0388
00319700,Lewis and Clark College,2012,2011,OR,151,124,0.8212,0.7668,0.0544
00319700,Lewis and Clark College,2013,2012,OR,130,119,0.9154,0.8152,0.1002
00319700,Lewis and Clark College,2014,2013,OR,154,125,0.8117,0.8019,0.0098
00319700,Lewis and Clark College,2015,2014,OR,129,104,0.8062,0.7364,0.0698
00319700,Lewis and Clark College,2016,2015,OR,119,82,0.6891,0.6786,0.0105
00319700,Lewis and Clark College,2016,2015,WA,24,21,0.875,0.8034,0.0716
00319700,Lewis and Clark College,2017,2016,OR,122,77,0.6311,0.6397,-0.0086
00319700,Lewis and Clark College,2017,2016,WA,17,14,0.8235,0.7697,0.0538
00319700,Lewis and Clark College,2018,2017,CA,12,5,0.4167,0.6619,-0.2452
00319700,Lewis and Clark College,2018,2017,OR,148,124,0.8378,0.8255,0.0123
00319700,Lewis and Clark College,2018,2017,WA,10,7,0.7,0.7788,-0.0788
00322300,University of Oregon,2009,2008,CA,25,20,0.8,0.7807,0.0193
00322300,University of Oregon,2009,2008,OR,105,89,0.8476,0.7864,0.0612
00322300,University of Oregon,2010,2009,OR,114,94,0.8246,0.7685,0.0561
00322300,University of Oregon,2011,2010,CA,17,11,0.6471,0.7124,-0.0653
00322300,University of Oregon,2011,2010,NV,7,7,1,0.7272,0.2728
00322300,University of Oregon,2011,2010,NY,4,4,1,0.8492,0.1508
00322300,University of Oregon,2011,2010,OR,112,82,0.7321,0.7522,-0.0201
00322300,University of Oregon,2011,2010,WA,17,11,0.6471,0.7122,-0.0651
00322300,University of Oregon,2012,2011,CA,24,9,0.375,0.7215,-0.3465
00322300,University of Oregon,2012,2011,ID,2,1,0.5,0.8542,-0.3542
00322300,University of Oregon,2012,2011,NY,3,2,0.6667,0.8503,-0.1836
00322300,University of Oregon,2012,2011,OR,115,92,0.8,0.7668,0.0332
00322300,University of Oregon,2012,2011,WA,14,9,0.6429,0.6443,-0.0014
00322300,University of Oregon,2013,2012,CA,22,12,0.5455,0.7143,-0.1688
00322300,University of Oregon,2013,2012,CO,6,6,1,0.8385,0.1615
00322300,University of Oregon,2013,2012,OR,79,65,0.8228,0.8152,0.0076
00322300,University of Oregon,2013,2012,TX,4,2,0.5,0.8206,-0.3206
00322300,University of Oregon,2013,2012,WA,20,13,0.65,0.6009,0.0491
00322300,University of Oregon,2014,2013,AK,3,3,1,0.7963,0.2037
00322300,University of Oregon,2014,2013,CA,24,16,0.6667,0.7109,-0.0442
00322300,University of Oregon,2014,2013,OR,67,52,0.7761,0.8019,-0.0258
00322300,University of Oregon,2014,2013,UT,4,4,1,0.8736,0.1264
00322300,University of Oregon,2014,2013,WA,16,16,1,0.8195,0.1805
00322300,University of Oregon,2015,2014,OR,101,79,0.7822,0.7364,0.0458
00322300,University of Oregon,2015,2014,WA,21,19,0.9048,0.8074,0.0974
00322300,University of Oregon,2016,2015,OR,75,48,0.64,0.6786,-0.0386
00322300,University of Oregon,2016,2015,WA,17,14,0.8235,0.8034,0.0201
00322300,University of Oregon,2017,2016,OR,75,51,0.68,0.6397,0.0403
00322300,University of Oregon,2017,2016,WA,14,8,0.5714,0.7697,-0.1983
00322300,University of Oregon,2018,2017,CA,11,4,0.3636,0.6619,-0.2983
00322300,University of Oregon,2018,2017,OR,69,60,0.8696,0.8255,0.0441
00322700,Willamette University,2009,2008,OR,77,65,0.8442,0.7864,0.0578
00322700,Willamette University,2009,2008,WA,9,8,0.8889,0.744,0.1449
00322700,Willamette University,2010,2009,OR,90,78,0.8667,0.7685,0.0982
00322700,Willamette University,2011,2010,OR,86,65,0.7558,0.7522,0.0036
00322700,Willamette University,2011,2010,WA,20,10,0.5,0.7122,-0.2122
00322700,Willamette University,2012,2011,OR,84,61,0.7262,0.7668,-0.0406
00322700,Willamette University,2013,2012,OR,81,66,0.8148,0.8152,-0.0004
00322700,Willamette University,2014,2013,OR,98,79,0.8061,0.8019,0.0042
00322700,Willamette University,2015,2014,OR,96,63,0.6563,0.7364,-0.0801
00322700,Willamette University,2015,2014,WA,13,11,0.8462,0.8074,0.0388
00322700,Willamette University,2016,2015,OR,63,41,0.6508,0.6786,-0.0278
00322700,Willamette University,2016,2015,WA,26,17,0.6538,0.8034,-0.1496
00322700,Willamette University,2017,2016,OR,83,36,0.4337,0.6397,-0.206
00322700,Willamette University,2017,2016,WA,12,6,0.5,0.7697,-0.2697
00322700,Willamette University,2018,2017,OR,67,53,0.791,0.8255,-0.0345
00322700,Willamette University,2018,2017,WA,13,9,0.6923,0.7788,-0.0865
00325600,Drexel University,2010,2009,PA,128,115,0.8984,0.8569,0.0415
00325600,Drexel University,2011,2010,PA,89,73,0.8202,0.8306,-0.0104
00325600,Drexel University,2012,2011,PA,99,86,0.8687,0.8458,0.0229
00325600,Drexel University,2013,2012,PA,115,93,0.8087,0.8167,-0.008
00325600,Drexel University,2014,2013,PA,111,89,0.8018,0.8126,-0.0108
00325600,Drexel University,2015,2014,PA,120,103,0.8583,0.8085,0.0498
00325600,Drexel University,2016,2015,PA,106,85,0.8019,0.7662,0.0357
00325600,Drexel University,2017,2016,PA,126,102,0.8095,0.7512,0.0583
00325600,Drexel University,2018,2017,NJ,16,12,0.75,0.6989,0.0511
00325600,Drexel University,2018,2017,PA,89,67,0.7528,0.7964,-0.0436
00325800,Duquesne University,2009,2008,PA,141,135,0.9574,0.8669,0.0905
00325800,Duquesne University,2010,2009,PA,179,157,0.8771,0.8569,0.0202
00325800,Duquesne University,2011,2010,PA,177,153,0.8644,0.8306,0.0338
00325800,Duquesne University,2012,2011,PA,192,157,0.8177,0.8458,-0.0281
00325800,Duquesne University,2013,2012,PA,176,150,0.8523,0.8167,0.0356
00325800,Duquesne University,2014,2013,PA,202,166,0.8218,0.8126,0.0092
00325800,Duquesne University,2015,2014,MI,1,1,1,0.6881,0.3119
00325800,Duquesne University,2015,2014,NY,1,1,1,0.786,0.214
00325800,Duquesne University,2015,2014,PA,155,140,0.9032,0.8085,0.0947
00325800,Duquesne University,2015,2014,VA,2,2,1,0.7241,0.2759
00325800,Duquesne University,2015,2014,WV,1,1,1,0.8182,0.1818
00325800,Duquesne University,2016,2015,DE,1,1,1,0.7267,0.2733
00325800,Duquesne University,2016,2015,FL,2,2,1,0.6779,0.3221
00325800,Duquesne University,2016,2015,GA,1,1,1,0.7345,0.2655
00325800,Duquesne University,2016,2015,OK,1,1,1,0.7485,0.2515
00325800,Duquesne University,2016,2015,PA,139,105,0.7554,0.7662,-0.0108
00325800,Duquesne University,2017,2016,PA,118,106,0.8983,0.7512,0.1471
00325800,Duquesne University,2018,2017,PA,115,101,0.8783,0.7964,0.0819
00331301,Widener University-Delaware,2009,2008,PA,165,142,0.8606,0.8669,-0.0063
00331301,Widener University-Delaware,2010,2009,PA,212,182,0.8585,0.8569,0.0016
00331301,Widener University-Delaware,2011,2010,PA,186,164,0.8817,0.8306,0.0511
00331301,Widener University-Delaware,2012,2011,PA,162,142,0.8765,0.8458,0.0307
00331301,Widener University-Delaware,2013,2012,NJ,184,163,0.8859,0.7788,0.1071
00331301,Widener University-Delaware,2013,2012,PA,192,154,0.8021,0.8167,-0.0146
00331301,Widener University-Delaware,2014,2013,DE,43,36,0.8372,0.7784,0.0588
00331301,Widener University-Delaware,2014,2013,PA,194,156,0.8041,0.8126,-0.0085
00331301,Widener University-Delaware,2015,2014,DE,34,21,0.6176,0.6859,-0.0683
00331301,Widener University-Delaware,2015,2014,MD,8,7,0.875,0.7647,0.1103
00331301,Widener University-Delaware,2015,2014,NJ,37,32,0.8649,0.758,0.1069
00331301,Widener University-Delaware,2015,2014,NY,9,7,0.7778,0.786,-0.0082
00331301,Widener University-Delaware,2015,2014,PA,135,95,0.7037,0.8085,-0.1048
00331301,Widener University-Delaware,2016,2015,DE,37,24,0.6486,0.7267,-0.0781
00331301,Widener University-Delaware,2016,2015,NJ,23,15,0.6522,0.7127,-0.0605
00331301,Widener University-Delaware,2016,2015,NY,5,4,0.8,0.7812,0.0188
00331301,Widener University-Delaware,2016,2015,PA,98,79,0.8061,0.7662,0.0399
00331301,Widener University-Delaware,2017,2016,DE,43,21,0.4884,0.6894,-0.201
00331301,Widener University-Delaware,2017,2016,NJ,23,16,0.6957,0.6715,0.0242
00331301,Widener University-Delaware,2017,2016,PA,95,49,0.5158,0.7512,-0.2354
00331301,Widener University-Delaware,2018,2017,DE,33,19,0.5758,0.7595,-0.1837
00331301,Widener University-Delaware,2018,2017,NJ,18,12,0.6667,0.6989,-0.0322
00331301,Widener University-Delaware,2018,2017,PA,47,31,0.6596,0.7964,-0.1368
00331302,Widener Commonwealth,2009,2008,NJ,8,7,0.875,0.8469,0.0281
00331302,Widener Commonwealth,2009,2008,PA,94,86,0.9149,0.8669,0.048
00331302,Widener Commonwealth,2010,2009,PA,101,94,0.9307,0.8569,0.0738
00331302,Widener Commonwealth,2011,2010,PA,86,76,0.8837,0.8306,0.0531
00331302,Widener Commonwealth,2012,2011,PA,107,88,0.8224,0.8458,-0.0234
00331302,Widener Commonwealth,2013,2012,PA,91,73,0.8022,0.8167,-0.0145
00331302,Widener Commonwealth,2014,2013,MD,9,9,1,0.806,0.194
00331302,Widener Commonwealth,2014,2013,PA,93,76,0.8172,0.8126,0.0046
00331302,Widener Commonwealth,2015,2014,PA,95,77,0.8105,0.8085,0.002
00331302,Widener Commonwealth,2016,2015,NJ,4,3,0.75,0.7127,0.0373
00331302,Widener Commonwealth,2016,2015,PA,65,50,0.7692,0.7662,0.003
00331302,Widener Commonwealth,2017,2016,PA,48,39,0.8125,0.7512,0.0613
00331302,Widener Commonwealth,2018,2017,PA,56,40,0.7143,0.7964,-0.0821
00332900,Pennsylvania State University-Penn State Law,2015,2014,IL,3,3,1,0.8541,0.1459
00332900,Pennsylvania State University-Penn State Law,2015,2014,MI,3,3,1,0.6881,0.3119
00332900,Pennsylvania State University-Penn State Law,2015,2014,NY,16,14,0.875,0.786,0.089
00332900,Pennsylvania State University-Penn State Law,2015,2014,PA,64,56,0.875,0.8085,0.0665
00332900,Pennsylvania State University-Penn State Law,2016,2015,CA,8,4,0.5,0.637,-0.137
00332900,Pennsylvania State University-Penn State Law,2016,2015,FL,4,3,0.75,0.6779,0.0721
00332900,Pennsylvania State University-Penn State Law,2016,2015,NY,12,8,0.6667,0.7812,-0.1145
00332900,Pennsylvania State University-Penn State Law,2016,2015,PA,39,33,0.8462,0.7662,0.08
00332900,Pennsylvania State University-Penn State Law,2016,2015,TX,6,3,0.5,0.7321,-0.2321
00332900,Pennsylvania State University-Penn State Law,2017,2016,NY,12,9,0.75,0.8101,-0.0601
00332900,Pennsylvania State University-Penn State Law,2017,2016,PA,59,49,0.8305,0.7512,0.0793
00332900,Pennsylvania State University-Penn State Law,2018,2017,NY,27,25,0.9259,0.8392,0.0867
00332900,Pennsylvania State University-Penn State Law,2018,2017,PA,27,25,0.9259,0.7964,0.1295
00332922,Pennsylvania State University,2009,2008,NJ,49,35,0.7143,0.8469,-0.1326
00332922,Pennsylvania State University,2009,2008,PA,113,96,0.8496,0.8669,-0.0173
00332922,Pennsylvania State University,2010,2009,NJ,39,30,0.7692,0.8364,-0.0672
00332922,Pennsylvania State University,2010,2009,NY,47,34,0.7234,0.8651,-0.1417
00332922,Pennsylvania State University,2010,2009,PA,107,95,0.8879,0.8569,0.031
00332922,Pennsylvania State University,2011,2010,CA,10,4,0.4,0.7124,-0.3124
00332922,Pennsylvania State University,2011,2010,MD,9,6,0.6667,0.7996,-0.1329
00332922,Pennsylvania State University,2011,2010,NJ,14,3,0.2143,0.8234,-0.6091
00332922,Pennsylvania State University,2011,2010,NY,25,21,0.84,0.8492,-0.0092
00332922,Pennsylvania State University,2011,2010,PA,113,94,0.8319,0.8306,0.0013
00332922,Pennsylvania State University,2012,2011,NY,32,27,0.8438,0.8503,-0.0065
00332922,Pennsylvania State University,2012,2011,PA,113,99,0.8761,0.8458,0.0303
00332922,Pennsylvania State University,2013,2012,CA,12,8,0.6667,0.7143,-0.0476
00332922,Pennsylvania State University,2013,2012,IL,7,7,1,0.8734,0.1266
00332922,Pennsylvania State University,2013,2012,NY,31,27,0.871,0.8155,0.0555
00332922,Pennsylvania State University,2013,2012,PA,100,94,0.94,0.8167,0.1233
00332922,Pennsylvania State University,2014,2013,CA,14,7,0.5,0.7109,-0.2109
00332922,Pennsylvania State University,2014,2013,MD,8,7,0.875,0.806,0.069
00332922,Pennsylvania State University,2014,2013,NY,19,16,0.8421,0.8476,-0.0055
00332922,Pennsylvania State University,2014,2013,PA,88,83,0.9432,0.8126,0.1306
00332922,Pennsylvania State University,2014,2013,VA,11,10,0.9091,0.7739,0.1352
00332923,Pennsylvania State University-Dickinson School of Law,2015,2014,DE,2,2,1,0.6859,0.3141
00332923,Pennsylvania State University-Dickinson School of Law,2015,2014,MA,2,2,1,0.8315,0.1685
00332923,Pennsylvania State University-Dickinson School of Law,2015,2014,NJ,3,3,1,0.758,0.242
00332923,Pennsylvania State University-Dickinson School of Law,2015,2014,NY,3,3,1,0.786,0.214
00332923,Pennsylvania State University-Dickinson School of Law,2015,2014,PA,39,33,0.8462,0.8085,0.0377
00332923,Pennsylvania State University-Dickinson School of Law,2016,2015,FL,1,1,1,0.6779,0.3221
00332923,Pennsylvania State University-Dickinson School of Law,2016,2015,MD,2,2,1,0.7017,0.2983
00332923,Pennsylvania State University-Dickinson School of Law,2016,2015,NJ,1,1,1,0.7127,0.2873
00332923,Pennsylvania State University-Dickinson School of Law,2016,2015,NY,2,1,0.5,0.7812,-0.2812
00332923,Pennsylvania State University-Dickinson School of Law,2016,2015,PA,45,39,0.8667,0.7662,0.1005
00332923,Pennsylvania State University-Dickinson School of Law,2016,2015,VA,3,3,1,0.7416,0.2584
00332923,Pennsylvania State University-Dickinson School of Law,2017,2016,PA,29,21,0.7241,0.7512,-0.0271
00332923,Pennsylvania State University-Dickinson School of Law,2018,2017,PA,38,35,0.9211,0.7964,0.1247
00337101,Temple University,2009,2008,PA,248,221,0.8911,0.8669,0.0242
00337101,Temple University,2010,2009,PA,224,213,0.9509,0.8569,0.094
00337101,Temple University,2011,2010,PA,239,220,0.9205,0.8306,0.0899
00337101,Temple University,2012,2011,PA,262,239,0.9122,0.8458,0.0664
00337101,Temple University,2013,2012,PA,227,191,0.8414,0.8167,0.0247
00337101,Temple University,2014,2013,PA,249,224,0.8996,0.8126,0.087
00337101,Temple University,2015,2014,PA,201,169,0.8408,0.8085,0.0323
00337101,Temple University,2016,2015,PA,225,183,0.8133,0.7662,0.0471
00337101,Temple University,2017,2016,PA,163,136,0.8344,0.7512,0.0832
00337101,Temple University,2018,2017,DE,10,8,0.8,0.7595,0.0405
00337101,Temple University,2018,2017,NJ,14,13,0.9286,0.6989,0.2297
00337101,Temple University,2018,2017,NY,14,11,0.7857,0.8392,-0.0535
00337101,Temple University,2018,2017,PA,164,138,0.8415,0.7964,0.0451
00337800,University of Pennsylvania,2009,2008,NJ,9,9,1,0.8469,0.1531
00337800,University of Pennsylvania,2009,2008,NY,127,125,0.9843,0.8898,0.0945
00337800,University of Pennsylvania,2009,2008,PA,42,41,0.9762,0.8669,0.1093
00337800,University of Pennsylvania,2010,2009,NJ,10,9,0.9,0.8364,0.0636
00337800,University of Pennsylvania,2010,2009,NY,124,119,0.9597,0.8651,0.0946
00337800,University of Pennsylvania,2010,2009,PA,53,51,0.9623,0.8569,0.1054
00337800,University of Pennsylvania,2011,2010,CA,33,28,0.8485,0.7124,0.1361
