schoolid,schoolname,calendaryear,academicyear,totaljd1attrition,totaljd2attrition,totaljd3attrition,totaljd4attrition,jd1acadattrition,jd2acadattrition,jd3acadattrition,jd4acadattrition,jd1transattrition,jd2transattrition,jd3transattrition,jd4transattrition,jd1otherattrition,jd2otherattrition,jd3otherattrition,jd4otherattrition,pctjd1attrition,pctjd2attrition,pctjd3attrition,pctjd4attrition,jd1nontransamindianmen,jd1nontransamindianwomen,jd1nontransamindianother,jd1nontransamindian,jd1nontransasianmen,jd1nontransasianwomen,jd1nontransasianother,jd1nontransasian,jd1nontransblackmen,jd1nontransblackwomen,jd1nontransblackother,jd1nontransblack,jd1nontranshispanicmen,jd1nontranshispanicwomen,jd1nontranshispanicother,jd1nontranshispanic,jd1nontransminoritymen,jd1nontransminoritywomen,jd1nontransminorityother,jd1nontransminority,jd1nontransnathawmen,jd1nontransnathawwomen,jd1nontransnathawother,jd1nontransnathaw,jd1nontransnonresalienmen,jd1nontransnonresalienwomen,jd1nontransnonresalienother,jd1nontransnonresalien,jd1nontranstwormoremen,jd1nontranstwormorewomen,jd1nontranstwormoreother,jd1nontranstwormore,jd1nontransunknownmen,jd1nontransunknownwomen,jd1nontransunknownother,jd1nontransunknown,jd1nontranswhitemen,jd1nontranswhitewomen,jd1nontranswhiteother,jd1nontranswhite,jd1nontransmen,jd1nontranswomen,jd1nontransother,jd1nontransattrition,jd2nontransamindianmen,jd2nontransamindianwomen,jd2nontransamindianother,jd2nontransamindian,jd2nontransasianmen,jd2nontransasianwomen,jd2nontransasianother,jd2nontransasian,jd2nontransblackmen,jd2nontransblackwomen,jd2nontransblackother,jd2nontransblack,jd2nontranshispanicmen,jd2nontranshispanicwomen,jd2nontranshispanicother,jd2nontranshispanic,jd2nontransminoritymen,jd2nontransminoritywomen,jd2nontransminorityother,jd2nontransminority,jd2nontransnathawmen,jd2nontransnathawwomen,jd2nontransnathawother,jd2nontransnathaw,jd2nontransnonresalienmen,jd2nontransnonresalienwomen,jd2nontransnonresalienother,jd2nontransnonresalien,jd2nontranstwormoremen,jd2nontranstwormorewomen,jd2nontranstwormoreother,jd2nontranstwormore,jd2nontransunknownmen,jd2nontransunknownwomen,jd2nontransunknownother,jd2nontransunknown,jd2nontranswhitemen,jd2nontranswhitewomen,jd2nontranswhiteother,jd2nontranswhite,jd2nontransmen,jd2nontranswomen,jd2nontransother,jd2nontransattrition,jd3nontransamindianmen,jd3nontransamindianwomen,jd3nontransamindianother,jd3nontransamindian,jd3nontransasianmen,jd3nontransasianwomen,jd3nontransasianother,jd3nontransasian,jd3nontransblackmen,jd3nontransblackwomen,jd3nontransblackother,jd3nontransblack,jd3nontranshispanicmen,jd3nontranshispanicwomen,jd3nontranshispanicother,jd3nontranshispanic,jd3nontransminoritymen,jd3nontransminoritywomen,jd3nontransminorityother,jd3nontransminority,jd3nontransnathawmen,jd3nontransnathawwomen,jd3nontransnathawother,jd3nontransnathaw,jd3nontransnonresalienmen,jd3nontransnonresalienwomen,jd3nontransnonresalienother,jd3nontransnonresalien,jd3nontranstwormoremen,jd3nontranstwormorewomen,jd3nontranstwormoreother,jd3nontranstwormore,jd3nontransunknownmen,jd3nontransunknownwomen,jd3nontransunknownother,jd3nontransunknown,jd3nontranswhitemen,jd3nontranswhitewomen,jd3nontranswhiteother,jd3nontranswhite,jd3nontransmen,jd3nontranswomen,jd3nontransother,jd3nontransattrition,pctjd1nontransattrition,pctjd1transattrition,pctjdattrition_3_4,pctjdnontransattrition_2_3
00297400,University of North Carolina,2016,2015,11,2,0,0,1,1,0,0,4,0,0,0,6,1,0,0,0.049,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.009,0.018,0,0.005
00297400,University of North Carolina,2017,2016,7,,,,,,,,7,,,,,,,,0.033,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,,0
00297805,Wake Forest University,2011,2010,7,9,2,0,0,2,0,0,,,,,7,7,2,0,0.042,0.057,0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,
00297805,Wake Forest University,2012,2011,3,7,1,0,0,0,0,0,,,,,3,7,1,0,0.016,0.044,0.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,
00297805,Wake Forest University,2013,2012,0,6,2,0,0,1,0,0,,,,,0,5,2,0,0,0.031,0.013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,
00297805,Wake Forest University,2014,2013,3,9,1,0,1,2,0,0,0,5,0,0,2,2,1,0,0.017,0.067,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.017,0,0.005,0.015
00297805,Wake Forest University,2015,2014,6,1,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0.034,0.005,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.006,0.017,0,0.003
00297805,Wake Forest University,2016,2015,6,3,0,0,0,1,0,0,0,0,0,0,6,2,0,0,0.043,0.016,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.014,0,0,0.008
00297805,Wake Forest University,2017,2016,6,,,,,,,,0,,,,,,,,0.037,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0.037,0,,0.012
00300500,University of North Dakota,2011,2010,8,0,0,0,0,0,0,0,,,,,8,0,0,0,0.096,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00300500,University of North Dakota,2012,2011,6,0,0,0,1,0,0,0,,,,,5,0,0,0,0.071,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00300500,University of North Dakota,2013,2012,6,0,0,0,0,0,0,0,,,,,6,0,0,0,0.072,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00300500,University of North Dakota,2014,2013,9,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0.108,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.048,0,0
00300500,University of North Dakota,2015,2014,12,1,0,0,1,1,0,0,4,0,0,0,7,0,0,0,0.164,0.013,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.014,0.055,0,0.006
00300500,University of North Dakota,2016,2015,7,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0.082,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.035,0.047,0,0
00300500,University of North Dakota,2017,2016,3,,,,,,,,0,,,,,,,,0.034,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0.034,0,,0.028
00302302,Capital University,2011,2010,57,4,2,3,26,3,0,0,,,,,31,1,2,3,0.237,0.019,0.012,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098,
00302302,Capital University,2012,2011,43,13,3,0,12,8,0,0,,,,,31,5,3,0,0.207,0.069,0.015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,
00302302,Capital University,2013,2012,34,11,3,0,7,3,0,0,,,,,27,8,3,0,0.184,0.069,0.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,
00302302,Capital University,2014,2013,27,11,2,0,15,3,0,0,2,6,2,0,10,2,0,0,0.166,0.075,0.013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.104,0.012,0.013,0.015
00302302,Capital University,2015,2014,24,12,1,0,19,6,1,0,2,6,0,0,3,0,0,0,0.144,0.096,0.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.114,0.012,0.007,0.023
00302302,Capital University,2016,2015,26,4,2,0,20,3,1,0,0,1,0,0,6,0,1,0,0.202,0.032,0.017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.155,0,0.017,0.018
00302302,Capital University,2017,2016,32,,,,,,,,3,,,,,,,,0.254,,,,0,0,0,0,2,0,0,2,2,4,0,6,1,0,0,1,7,4,0,11,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,11,6,0,17,19,10,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,2,0,4,0.23,0.024,,0.024
00302400,Case Western Reserve University,2011,2010,3,25,1,0,1,2,0,0,,,,,2,23,1,0,0.013,0.134,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,
00302400,Case Western Reserve University,2012,2011,0,27,1,0,0,3,1,0,,,,,0,24,0,0,0,0.117,0.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,
00302400,Case Western Reserve University,2013,2012,7,17,0,0,4,0,0,0,,,,,3,17,0,0,0.044,0.09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00302400,Case Western Reserve University,2014,2013,9,3,2,0,2,0,1,0,5,2,0,0,2,1,1,0,0.087,0.02,0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.029,0.048,0.012,0.009
00302400,Case Western Reserve University,2015,2014,8,0,1,0,4,0,0,0,4,0,0,0,0,0,1,0,0.052,0,0.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.026,0.026,0.007,0.004
00302400,Case Western Reserve University,2016,2015,15,2,2,0,1,2,0,0,3,0,2,0,11,0,0,0,0.114,0.013,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.008,0.023,0.02,0.008
00302400,Case Western Reserve University,2017,2016,4,,,,,,,,0,,,,,,,,0.026,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.026,0,,0.022
00303200,Cleveland State University,2011,2010,34,2,1,0,12,1,1,0,,,,,22,1,0,0,0.175,0.011,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,
00303200,Cleveland State University,2012,2011,27,2,1,0,14,1,1,0,,,,,13,1,0,0,0.164,0.012,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,
00303200,Cleveland State University,2013,2012,30,6,0,0,18,2,0,0,,,,,12,4,0,0,0.211,0.042,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00303200,Cleveland State University,2014,2013,16,4,1,0,9,2,1,0,1,1,0,0,6,1,0,0,0.119,0.034,0.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.074,0.007,0.007,0.013
00303200,Cleveland State University,2015,2014,17,1,1,0,5,1,1,0,2,0,0,0,10,0,0,0,0.121,0.008,0.009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.036,0.014,0.009,0.008
00303200,Cleveland State University,2016,2015,17,1,1,0,8,1,1,0,3,0,0,0,6,0,0,0,0.157,0.009,0.009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.074,0.028,0.009,0.007
00303200,Cleveland State University,2017,2016,13,,,,,,,,0,,,,,,,,0.13,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,12,8,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,,0.004
00308900,Ohio Northern University,2011,2010,16,0,0,0,9,0,0,0,,,,,7,0,0,0,0.133,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00308900,Ohio Northern University,2012,2011,19,1,0,0,6,0,0,0,,,,,13,1,0,0,0.171,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00308900,Ohio Northern University,2013,2012,15,1,1,0,5,0,0,0,,,,,10,1,1,0,0.19,0.011,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,
00308900,Ohio Northern University,2014,2013,7,1,1,0,4,1,1,0,1,0,0,0,2,0,0,0,0.091,0.016,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.052,0.013,0.01,0.013
00308900,Ohio Northern University,2015,2014,17,0,1,0,3,0,0,0,0,0,0,0,14,0,1,0,0.239,0,0.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.042,0,0.016,0.007
00308900,Ohio Northern University,2016,2015,10,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0.145,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.101,0.044,0,0
00308900,Ohio Northern University,2017,2016,11,,,,,,,,1,,,,,,,,0.19,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,0,3,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,3,2,0,5,5,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,0.017,,0
00309000,Ohio State University,2011,2010,5,3,2,0,0,0,1,0,,,,,5,3,1,0,0.022,0.013,0.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,
00309000,Ohio State University,2012,2011,3,8,0,0,1,0,0,0,,,,,2,8,0,0,0.014,0.033,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00309000,Ohio State University,2013,2012,14,3,1,0,0,0,1,0,,,,,14,3,0,0,0.081,0.014,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,
00309000,Ohio State University,2014,2013,1,6,2,0,0,0,0,0,0,3,1,0,1,3,1,0,0.006,0.032,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.017,0,0.01,0.01
00309000,Ohio State University,2015,2014,10,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,0.06,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.006,0.024,0,0
00309000,Ohio State University,2016,2015,11,1,0,0,0,0,0,0,5,1,0,0,6,0,0,0,0.062,0.006,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.028,0,0
00309000,Ohio State University,2017,2016,5,,,,,,,,3,,,,,,,,0.03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0,0,2,0.012,0.018,,0.006
00312300,University of Akron,2011,2010,29,6,1,1,12,2,0,0,,,,,17,4,1,1,0.144,0.032,0.013,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,
00312300,University of Akron,2012,2011,29,3,0,0,11,1,0,0,,,,,18,2,0,0,0.16,0.016,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00312300,University of Akron,2013,2012,26,8,5,0,10,1,0,0,,,,,16,7,5,0,0.144,0.053,0.038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,
00312300,University of Akron,2014,2013,25,7,4,0,6,0,0,0,7,0,0,0,12,7,4,0,0.161,0.051,0.026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.084,0.045,0.026,0.034
