schoolid,schoolname,calendaryear,firsttimebaryear,gradtotal,graddidnottake,gradnoinfo,prioryrfirsttimetaker,totalfirsttimetakers,reportpct,avgschoolpasspct,avgstatepasspct,avgpasspctdiff,ultimatebaryear,ultimatecohorttotal,ultimatedidnottake,ultimatenoinfo,ultimatetakers,ultimatepassers,ultimateschoolpasspct
00367000,Brigham Young University,2012,2011,,,,,138,0.7899,0.8991,0.8334,0.0657,,,,,,,
00367000,Brigham Young University,2013,2012,,,,,149,0.745,0.8469,0.801,0.0459,,,,,,,
00367000,Brigham Young University,2014,2013,,,,,126,0.8016,0.8613,0.8528,0.0085,,,,,,,
00367000,Brigham Young University,2015,2014,,,,,137,0.7664,0.8285,0.8165,0.012,,,,,,,
00367000,Brigham Young University,2016,2015,,,,,129,0.7364,0.8421,0.7647,0.0774,,,,,,,
00367000,Brigham Young University,2017,2016,131,22,2,30,137,,0.8394,0.7549,0.0845,,,,,,,
00367000,Brigham Young University,2018,2017,128,18,0,13,123,,0.8699,0.7885,0.0814,2015,142,6,2,134,123,0.9179
00367500,University of Utah,2009,2008,,,,,149,0.745,0.8649,0.8729,-0.008,,,,,,,
00367500,University of Utah,2010,2009,,,,,124,0.879,0.8899,0.8894,0.0005,,,,,,,
00367500,University of Utah,2011,2010,,,,,117,0.8291,0.8557,0.8935,-0.0378,,,,,,,
00367500,University of Utah,2012,2011,,,,,129,0.8837,0.9035,0.8827,0.0208,,,,,,,
00367500,University of Utah,2013,2012,,,,,129,0.8682,0.8304,0.82,0.0104,,,,,,,
00367500,University of Utah,2014,2013,,,,,136,0.8824,0.9,0.8736,0.0264,,,,,,,
00367500,University of Utah,2015,2014,,,,,122,0.8525,0.9135,0.8683,0.0452,,,,,,,
00367500,University of Utah,2016,2015,,,,,128,0.8828,0.8142,0.7934,0.0208,,,,,,,
00367500,University of Utah,2017,2016,117,17,7,14,107,,0.8411,0.7679,0.0732,,,,,,,
00367500,University of Utah,2018,2017,111,9,4,13,111,,0.8648,0.8193,0.0455,2015,125,2,6,117,108,0.9231
00370500,William and Mary Law School,2009,2008,,,,,201,0.7114,0.9091,0.8355,0.0736,,,,,,,
00370500,William and Mary Law School,2010,2009,,,,,210,0.9095,0.9163,0.8039,0.1124,,,,,,,
00370500,William and Mary Law School,2011,2010,,,,,207,0.9662,0.935,0.7965,0.1385,,,,,,,
00370500,William and Mary Law School,2012,2011,,,,,198,0.9242,0.8909,0.8074,0.0835,,,,,,,
00370500,William and Mary Law School,2013,2012,,,,,188,0.9468,0.8987,0.79,0.1087,,,,,,,
00370500,William and Mary Law School,2014,2013,,,,,209,0.9474,0.8947,0.797,0.0977,,,,,,,
00370500,William and Mary Law School,2015,2014,,,,,215,1,0.8843,0.7497,0.1346,,,,,,,
00370500,William and Mary Law School,2016,2015,,,,,166,1,0.8551,0.741,0.1141,,,,,,,
00370500,William and Mary Law School,2017,2016,227,6,3,5,223,,0.9148,0.738,0.1768,,,,,,,
00370500,William and Mary Law School,2018,2017,208,1,9,2,200,,0.91,0.7604,0.1496,2015,179,6,8,165,140,0.8485
00374400,University of Richmond,2009,2008,,,,,170,0.7471,0.9055,0.827,0.0785,,,,,,,
00374400,University of Richmond,2010,2009,,,,,153,0.8301,0.8268,0.7706,0.0562,,,,,,,
00374400,University of Richmond,2011,2010,,,,,156,0.859,0.8209,0.7815,0.0394,,,,,,,
00374400,University of Richmond,2012,2011,,,,,169,0.7574,0.8359,0.7965,0.0394,,,,,,,
00374400,University of Richmond,2013,2012,,,,,152,0.7895,0.8333,0.7757,0.0576,,,,,,,
00374400,University of Richmond,2014,2013,,,,,146,0.911,0.812,0.7802,0.0318,,,,,,,
00374400,University of Richmond,2015,2014,,,,,142,0.8662,0.8618,0.7241,0.1377,,,,,,,
00374400,University of Richmond,2016,2015,,,,,145,0.8483,0.813,0.7448,0.0682,,,,,,,
00374400,University of Richmond,2017,2016,148,7,1,6,146,,0.8493,0.7499,0.0994,,,,,,,
00374400,University of Richmond,2018,2017,149,13,0,3,139,,0.741,0.7601,-0.0191,2015,159,3,0,156,141,0.9038
00374500,University of Virginia,2009,2008,,,,,382,0.9424,0.9806,0.853,0.1276,,,,,,,
00374500,University of Virginia,2010,2009,,,,,349,1,0.9428,0.8231,0.1197,,,,,,,
00374500,University of Virginia,2011,2010,,,,,311,1,0.9485,0.8108,0.1377,,,,,,,
00374500,University of Virginia,2012,2011,,,,,342,0.7836,0.9516,0.8095,0.1421,,,,,,,
00374500,University of Virginia,2013,2012,,,,,339,0.8555,0.9517,0.795,0.1567,,,,,,,
00374500,University of Virginia,2014,2013,,,,,344,0.8052,0.9278,0.807,0.1208,,,,,,,
00374500,University of Virginia,2015,2014,,,,,329,0.8936,0.9352,0.7556,0.1796,,,,,,,
00374500,University of Virginia,2016,2015,,,,,350,0.8486,0.9394,0.7389,0.2005,,,,,,,
00374500,University of Virginia,2017,2016,329,14,2,0,313,,0.9233,0.7528,0.1705,,,,,,,
00374500,University of Virginia,2018,2017,297,9,1,0,287,,0.9652,0.7753,0.1899,2015,366,6,3,357,355,0.9944
00374900,George Mason University,2009,2008,,,,,183,0.7104,0.8846,0.827,0.0576,,,,,,,
00374900,George Mason University,2010,2009,,,,,226,0.7832,0.8814,0.7719,0.1095,,,,,,,
00374900,George Mason University,2011,2010,,,,,232,0.7672,0.8427,0.7848,0.0579,,,,,,,
00374900,George Mason University,2012,2011,,,,,155,0.8194,0.9055,0.7965,0.109,,,,,,,
00374900,George Mason University,2013,2012,,,,,208,0.7163,0.859,0.7768,0.0822,,,,,,,
00374900,George Mason University,2014,2013,,,,,250,0.7,0.9314,0.7739,0.1575,,,,,,,
00374900,George Mason University,2015,2014,,,,,167,0.8024,0.7239,0.7241,-0.0002,,,,,,,
00374900,George Mason University,2016,2015,,,,,145,0.8414,0.7541,0.7352,0.0189,,,,,,,
00374900,George Mason University,2017,2016,140,23,3,10,124,,0.8306,0.7441,0.0865,,,,,,,
00374900,George Mason University,2018,2017,143,12,0,19,150,,0.86,0.7513,0.1087,2015,145,3,0,142,137,0.9648
00376800,Washington and Lee University,2009,2008,,,,,138,0.7029,0.8555,0.844,0.0115,,,,,,,
00376800,Washington and Lee University,2010,2009,,,,,129,0.7442,0.8542,0.808,0.0462,,,,,,,
00376800,Washington and Lee University,2011,2010,,,,,118,0.7288,0.8024,0.7993,0.0031,,,,,,,
00376800,Washington and Lee University,2012,2011,,,,,122,0.7049,0.9185,0.8053,0.1132,,,,,,,
00376800,Washington and Lee University,2013,2012,,,,,127,0.7087,0.7556,0.7878,-0.0322,,,,,,,
00376800,Washington and Lee University,2014,2013,,,,,141,0.7234,0.8234,0.7981,0.0253,,,,,,,
00376800,Washington and Lee University,2015,2014,,,,,124,0.9758,0.9092,0.7535,0.1557,,,,,,,
00376800,Washington and Lee University,2016,2015,,,,,169,1,0.9112,0.7405,0.1707,,,,,,,
00376800,Washington and Lee University,2017,2016,94,7,1,7,93,,0.8709,0.7317,0.1392,,,,,,,
00376800,Washington and Lee University,2018,2017,98,8,0,6,96,,0.875,0.7633,0.1117,2015,176,1,2,173,160,0.9249
00377800,Gonzaga University,2009,2008,,,,,171,0.9591,0.7989,0.7692,0.0297,,,,,,,
00377800,Gonzaga University,2010,2009,,,,,172,0.8663,0.7115,0.7676,-0.0561,,,,,,,
00377800,Gonzaga University,2011,2010,,,,,181,0.7293,0.7879,0.7456,0.0423,,,,,,,
00377800,Gonzaga University,2012,2011,,,,,147,0.8095,0.7394,0.6948,0.0446,,,,,,,
00377800,Gonzaga University,2013,2012,,,,,171,0.7836,0.7313,0.677,0.0543,,,,,,,
00377800,Gonzaga University,2014,2013,,,,,167,0.8443,0.9077,0.8166,0.0911,,,,,,,
00377800,Gonzaga University,2015,2014,,,,,152,0.7303,0.7748,0.802,-0.0272,,,,,,,
00377800,Gonzaga University,2016,2015,,,,,119,0.8067,0.8334,0.7837,0.0497,,,,,,,
00377800,Gonzaga University,2017,2016,118,23,0,10,105,,0.7238,0.7497,-0.0259,,,,,,,
00377800,Gonzaga University,2018,2017,103,10,0,22,115,,0.6869,0.7729,-0.086,2015,120,1,2,117,113,0.9658
00379001,Seattle University,2009,2008,,,,,326,0.8896,0.7897,0.744,0.0457,,,,,,,
00379001,Seattle University,2010,2009,,,,,323,0.9009,0.756,0.7442,0.0118,,,,,,,
00379001,Seattle University,2011,2010,,,,,306,0.9379,0.777,0.7122,0.0648,,,,,,,
00379001,Seattle University,2012,2011,,,,,296,0.8446,0.76,0.6443,0.1157,,,,,,,
00379001,Seattle University,2013,2012,,,,,316,0.8639,0.7143,0.6009,0.1134,,,,,,,
00379001,Seattle University,2014,2013,,,,,298,0.906,0.8222,0.8195,0.0027,,,,,,,
00379001,Seattle University,2015,2014,,,,,296,0.8986,0.7594,0.8074,-0.048,,,,,,,
00379001,Seattle University,2016,2015,,,,,244,0.8934,0.7569,0.8034,-0.0465,,,,,,,
00379001,Seattle University,2017,2016,222,37,5,58,238,,0.7605,0.765,-0.0045,,,,,,,
00379001,Seattle University,2018,2017,239,66,0,36,209,,0.7512,0.7751,-0.0239,2015,262,17,2,243,222,0.9136
00379800,University of Washington,2009,2008,,,,,159,0.7799,0.8468,0.744,0.1028,,,,,,,
00379800,University of Washington,2010,2009,,,,,160,0.7,0.875,0.7442,0.1308,,,,,,,
00379800,University of Washington,2011,2010,,,,,176,0.9375,0.8242,0.7122,0.112,,,,,,,
00379800,University of Washington,2012,2011,,,,,166,1.006,0.8144,0.6443,0.1701,,,,,,,
00379800,University of Washington,2013,2012,,,,,175,0.7086,0.9435,0.6009,0.3426,,,,,,,
00379800,University of Washington,2014,2013,,,,,173,0.7977,0.9348,0.8195,0.1153,,,,,,,
00379800,University of Washington,2015,2014,,,,,198,0.8687,0.843,0.8074,0.0356,,,,,,,
00379800,University of Washington,2016,2015,,,,,194,0.8093,0.9045,0.8034,0.1011,,,,,,,
00379800,University of Washington,2017,2016,149,14,0,20,155,,0.9097,0.7572,0.1525,,,,,,,
00379800,University of Washington,2018,2017,175,14,0,13,174,,0.8505,0.7725,0.078,2015,194,3,0,191,189,0.9895
00382700,West Virginia University,2009,2008,,,,,149,0.7114,0.7547,0.7997,-0.045,,,,,,,
00382700,West Virginia University,2010,2009,,,,,126,0.8175,0.8058,0.8146,-0.0088,,,,,,,
00382700,West Virginia University,2011,2010,,,,,129,0.7984,0.7282,0.7644,-0.0362,,,,,,,
00382700,West Virginia University,2012,2011,,,,,124,0.7661,0.7895,0.8288,-0.0393,,,,,,,
00382700,West Virginia University,2013,2012,,,,,142,0.7324,0.7692,0.8157,-0.0465,,,,,,,
00382700,West Virginia University,2014,2013,,,,,127,0.7165,0.7692,0.7619,0.0073,,,,,,,
00382700,West Virginia University,2015,2014,,,,,119,0.7311,0.7586,0.8182,-0.0596,,,,,,,
00382700,West Virginia University,2016,2015,,,,,122,0.7049,0.7558,0.7861,-0.0303,,,,,,,
00382700,West Virginia University,2017,2016,107,14,7,7,93,,0.6559,0.7352,-0.0793,,,,,,,
00382700,West Virginia University,2018,2017,110,14,0,8,104,,0.7981,0.7501,0.048,2015,134,4,5,125,110,0.88
00386300,Marquette University,2009,2008,,,,,212,1,1,0.9179,0.0821,,,,,,,
00386300,Marquette University,2010,2009,,,,,212,1,1,0.908,0.092,,,,,,,
00386300,Marquette University,2011,2010,,,,,257,,,,,,,,,,,
00386300,Marquette University,2011,2010,,,,,257,1.0934,,,,,,,,,,
00386300,Marquette University,2012,2011,,,,,243,0.9053,1,0.8849,0.1151,,,,,,,
00386300,Marquette University,2013,2012,,,,,228,0.9167,1,0.8619,0.1381,,,,,,,
00386300,Marquette University,2014,2013,,,,,242,0.8926,1,0.8987,0.1013,,,,,,,
00386300,Marquette University,2015,2014,,,,,219,0.9132,0.995,0.8122,0.1828,,,,,,,
00386300,Marquette University,2016,2015,,,,,221,0.9548,1,0.7711,0.2289,,,,,,,
00386300,Marquette University,2017,2016,191,5,0,1,187,,0.9893,0.7354,0.2539,,,,,,,
00386300,Marquette University,2018,2017,191,3,7,2,183,,1,0.7883,0.2117,2015,229,8,0,221,220,0.9955
00389500,University of Wisconsin,2009,2008,,,,,288,1,0.9931,0.9179,0.0752,,,,,,,
00389500,University of Wisconsin,2010,2009,,,,,295,0.9322,1,0.908,0.092,,,,,,,
00389500,University of Wisconsin,2011,2010,,,,,254,1,0.9921,0.9293,0.0628,,,,,,,
00389500,University of Wisconsin,2012,2011,,,,,251,1,0.996,0.8849,0.1111,,,,,,,
00389500,University of Wisconsin,2013,2012,,,,,284,0.9965,1,0.8619,0.1381,,,,,,,
00389500,University of Wisconsin,2014,2013,,,,,244,0.9918,1,0.8987,0.1013,,,,,,,
00389500,University of Wisconsin,2015,2014,,,,,250,0.996,1,0.8122,0.1878,,,,,,,
00389500,University of Wisconsin,2016,2015,,,,,213,0.9953,1,0.7711,0.2289,,,,,,,
00389500,University of Wisconsin,2017,2016,184,0,0,0,184,,1,0.7347,0.2653,,,,,,,
00389500,University of Wisconsin,2018,2017,153,0,0,0,153,,1,0.7888,0.2112,2015,213,0,0,213,213,1
00393200,University of Wyoming,2009,2008,,,,,73,0.8493,0.7581,0.7328,0.0253,,,,,,,
00393200,University of Wyoming,2010,2009,,,,,70,0.7857,0.9091,0.8014,0.1077,,,,,,,
00393200,University of Wyoming,2011,2010,,,,,59,0.8305,0.8776,0.7924,0.0852,,,,,,,
00393200,University of Wyoming,2012,2011,,,,,73,0.9589,0.7144,0.7371,-0.0227,,,,,,,
00393200,University of Wyoming,2013,2012,,,,,71,0.9718,0.6957,0.706,-0.0103,,,,,,,
00393200,University of Wyoming,2014,2013,,,,,72,1,0.8056,0.8309,-0.0253,,,,,,,
00393200,University of Wyoming,2015,2014,,,,,70,0.9286,0.7539,0.7809,-0.027,,,,,,,
00393200,University of Wyoming,2016,2015,,,,,72,0.9167,0.7122,0.756,-0.0438,,,,,,,
00393200,University of Wyoming,2017,2016,63,12,0,1,52,,0.75,0.7308,0.0192,,,,,,,
00393200,University of Wyoming,2018,2017,69,11,0,8,66,,0.6819,0.7417,-0.0598,2015,77,3,0,74,51,0.6892
00393600,Pontifical Catholic University of P.R.,2009,2008,,,,,531,0.3051,0.4383,0.5416,-0.1033,,,,,,,
00393600,Pontifical Catholic University of P.R.,2010,2009,,,,,140,1,0.3643,0.5028,-0.1385,,,,,,,
00393600,Pontifical Catholic University of P.R.,2011,2010,,,,,156,1,0.3974,0.5161,-0.1187,,,,,,,
00393600,Pontifical Catholic University of P.R.,2012,2011,,,,,189,1,0.3651,0.5014,-0.1363,,,,,,,
00393600,Pontifical Catholic University of P.R.,2013,2012,,,,,211,1,0.327,0.4566,-0.1296,,,,,,,
00393600,Pontifical Catholic University of P.R.,2014,2013,,,,,234,1,0.3205,0.4621,-0.1416,,,,,,,
00393600,Pontifical Catholic University of P.R.,2015,2014,,,,,205,1,0.361,0.4621,-0.1011,,,,,,,
00393600,Pontifical Catholic University of P.R.,2016,2015,,,,,190,1,0.3211,0.375,-0.0539,,,,,,,
00393600,Pontifical Catholic University of P.R.,2017,2016,155,19,2,9,143,,0.3567,0.395,-0.0383,,,,,,,
00393600,Pontifical Catholic University of P.R.,2018,2017,137,19,0,9,127,,0.3465,0.4025,-0.056,2015,203,11,1,191,116,0.6073
00393801,Inter American University of Puerto Rico,2009,2008,,,,,153,0.9412,0.4792,0.5416,-0.0624,,,,,,,
00393801,Inter American University of Puerto Rico,2010,2009,,,,,228,1.7544,0.4125,0.5028,-0.0903,,,,,,,
00393801,Inter American University of Puerto Rico,2011,2010,,,,,259,1.9189,0.4889,0.5161,-0.0272,,,,,,,
00393801,Inter American University of Puerto Rico,2012,2011,,,,,243,0.9794,0.4874,0.5014,-0.014,,,,,,,
00393801,Inter American University of Puerto Rico,2013,2012,,,,,187,1.1497,0.4744,0.4566,0.0178,,,,,,,
00393801,Inter American University of Puerto Rico,2014,2013,,,,,188,1.1968,0.5556,0.4621,0.0935,,,,,,,
00393801,Inter American University of Puerto Rico,2015,2014,,,,,151,1.3245,0.435,0.4621,-0.0271,,,,,,,
00393801,Inter American University of Puerto Rico,2016,2015,,,,,177,1.0169,0.3222,0.375,-0.0528,,,,,,,
00393801,Inter American University of Puerto Rico,2017,2016,197,80,3,52,166,,0.3133,0.3979,-0.0846,,,,,,,
00393801,Inter American University of Puerto Rico,2018,2017,149,16,15,67,185,,0.373,0.4059,-0.0329,2015,169,3,11,155,99,0.6387
00394200,University of Puerto Rico,2009,2008,,,,,609,0.3054,0.6935,0.5416,0.1519,,,,,,,
00394200,University of Puerto Rico,2010,2009,,,,,172,1,0.6453,0.5028,0.1425,,,,,,,
00394200,University of Puerto Rico,2011,2010,,,,,129,1.6744,0.6296,0.5161,0.1135,,,,,,,
00394200,University of Puerto Rico,2012,2011,,,,,248,1,0.6169,0.5014,0.1155,,,,,,,
00394200,University of Puerto Rico,2013,2012,,,,,188,1.0106,0.5895,0.4566,0.1329,,,,,,,
00394200,University of Puerto Rico,2014,2013,,,,,179,1,0.5363,0.4621,0.0742,,,,,,,
00394200,University of Puerto Rico,2015,2014,,,,,195,0.9692,0.5556,0.4621,0.0935,,,,,,,
00394200,University of Puerto Rico,2016,2015,,,,,171,0.9825,0.5298,0.375,0.1548,,,,,,,
00394200,University of Puerto Rico,2017,2016,186,22,0,17,181,,0.569,0.3953,0.1737,,,,,,,
00394200,University of Puerto Rico,2018,2017,160,96,0,19,83,,0.494,0.4178,0.0762,2015,186,21,0,165,128,0.7758
00394700,University of California-Hastings,2009,2008,,,,,390,0.8821,0.811,0.7807,0.0303,,,,,,,
00394700,University of California-Hastings,2010,2009,,,,,417,0.9233,0.8494,0.7319,0.1175,,,,,,,
00394700,University of California-Hastings,2011,2010,,,,,404,1,0.8021,0.7183,0.0838,,,,,,,
00394700,University of California-Hastings,2012,2011,,,,,413,1,0.7939,0.7249,0.069,,,,,,,
00394700,University of California-Hastings,2013,2012,,,,,418,1,0.7656,0.7179,0.0477,,,,,,,
00394700,University of California-Hastings,2014,2013,,,,,367,1,0.7464,0.714,0.0324,,,,,,,
00394700,University of California-Hastings,2015,2014,,,,,393,1,0.6895,0.6652,0.0243,,,,,,,
00394700,University of California-Hastings,2016,2015,,,,,298,1,0.6813,0.6417,0.0396,,,,,,,
00394700,University of California-Hastings,2017,2016,305,19,7,25,304,,0.523,0.6112,-0.0882,,,,,,,
00394700,University of California-Hastings,2018,2017,275,15,9,23,274,,0.6059,0.6684,-0.0625,2015,301,0,7,294,266,0.9048
00396900,University of Minnesota,2009,2008,,,,,252,0.7302,0.9619,0.9077,0.0542,,,,,,,
00396900,University of Minnesota,2010,2009,,,,,251,0.8088,0.9212,0.8744,0.0468,,,,,,,
00396900,University of Minnesota,2011,2010,,,,,275,0.7127,0.9387,0.9117,0.027,,,,,,,
00396900,University of Minnesota,2012,2011,,,,,253,0.7628,0.943,0.898,0.045,,,,,,,
00396900,University of Minnesota,2013,2012,,,,,216,0.7083,0.9609,0.8877,0.0732,,,,,,,
00396900,University of Minnesota,2014,2013,,,,,274,0.7883,0.9352,0.8784,0.0568,,,,,,,
00396900,University of Minnesota,2015,2014,,,,,247,0.8421,0.8462,0.814,0.0322,,,,,,,
00396900,University of Minnesota,2016,2015,,,,,234,0.7436,0.8275,0.8061,0.0214,,,,,,,
00396900,University of Minnesota,2017,2016,244,20,0,25,249,,0.8354,0.7794,0.056,,,,,,,
00396900,University of Minnesota,2018,2017,209,22,1,16,202,,0.8614,0.79,0.0714,2015,239,6,0,233,210,0.9013
00497700,South Texas College of Law,2009,2008,,,,,330,0.9545,0.8921,0.8454,0.0467,,,,,,,
00497700,South Texas College of Law,2010,2009,,,,,391,0.9719,0.8684,0.8548,0.0136,,,,,,,
00497700,South Texas College of Law,2011,2010,,,,,373,0.9759,0.8681,0.8268,0.0413,,,,,,,
00497700,South Texas College of Law,2012,2011,,,,,379,0.9763,0.873,0.8624,0.0106,,,,,,,
00497700,South Texas College of Law,2013,2012,,,,,367,0.9782,0.8412,0.8206,0.0206,,,,,,,
00497700,South Texas College of Law,2014,2013,,,,,379,0.9974,0.881,0.8508,0.0302,,,,,,,
00497700,South Texas College of Law,2015,2014,,,,,381,0.9948,0.8364,0.7742,0.0622,,,,,,,
00497700,South Texas College of Law,2016,2015,,,,,331,0.9879,0.7064,0.7321,-0.0257,,,,,,,
00497700,South Texas College of Law,2017,2016,333,109,0,121,345,,0.7189,0.7686,-0.0497,,,,,,,
00497700,South Texas College of Law,2018,2017,277,85,3,117,306,,0.6961,0.7652,-0.0691,2015,325,11,1,313,292,0.9329
00891600,New England Law | Boston,2009,2008,,,,,297,0.7508,0.9148,0.9191,-0.0043,,,,,,,
00891600,New England Law | Boston,2010,2009,,,,,311,0.7717,0.8584,0.8936,-0.0352,,,,,,,
00891600,New England Law | Boston,2011,2010,,,,,306,0.8137,0.8754,0.8856,-0.0102,,,,,,,
00891600,New England Law | Boston,2012,2011,,,,,298,0.8456,0.9087,0.874,0.0347,,,,,,,
00891600,New England Law | Boston,2013,2012,,,,,334,0.7066,0.839,0.852,-0.013,,,,,,,
00891600,New England Law | Boston,2014,2013,,,,,339,0.764,0.8919,0.872,0.0199,,,,,,,
00891600,New England Law | Boston,2015,2014,,,,,291,0.8076,0.7703,0.821,-0.0507,,,,,,,
00891600,New England Law | Boston,2016,2015,,,,,309,0.7346,0.6563,0.7885,-0.1322,,,,,,,
00891600,New England Law | Boston,2017,2016,210,21,11,14,192,,0.6146,0.7776,-0.163,,,,,,,
00891600,New England Law | Boston,2018,2017,212,9,12,12,203,,0.5862,0.7891,-0.2029,2015,335,10,23,302,182,0.6026
00927500,Northern Kentucky University,2009,2008,,,,,153,0.9739,0.8456,0.8587,-0.0131,,,,,,,
00927500,Northern Kentucky University,2010,2009,,,,,118,0.8305,0.8571,0.8597,-0.0026,,,,,,,
00927500,Northern Kentucky University,2011,2010,,,,,136,0.8235,0.8303,0.839,-0.0087,,,,,,,
00927500,Northern Kentucky University,2012,2011,,,,,191,0.7016,0.791,0.863,-0.072,,,,,,,
00927500,Northern Kentucky University,2013,2012,,,,,142,0.7746,0.809,0.8329,-0.0239,,,,,,,
00927500,Northern Kentucky University,2014,2013,,,,,143,0.7762,0.8198,0.8437,-0.0239,,,,,,,
00927500,Northern Kentucky University,2015,2014,,,,,149,0.7987,0.7647,0.8083,-0.0436,,,,,,,
00927500,Northern Kentucky University,2016,2015,,,,,128,0.9688,0.629,0.7752,-0.1462,,,,,,,
00927500,Northern Kentucky University,2017,2016,119,21,14,16,100,,0.73,0.7499,-0.0199,,,,,,,
00927500,Northern Kentucky University,2018,2017,109,30,15,18,82,,0.5609,0.7273,-0.1664,2015,131,0,14,117,100,0.8547
00963500,Florida International University,2009,2008,,,,,93,0.8925,0.8795,0.8076,0.0719,,,,,,,
00963500,Florida International University,2010,2009,,,,,121,1,0.8182,0.7811,0.0371,,,,,,,
00963500,Florida International University,2011,2010,,,,,136,1,0.8088,0.7763,0.0325,,,,,,,
00963500,Florida International University,2012,2011,,,,,172,0.9942,0.8947,0.8007,0.094,,,,,,,
00963500,Florida International University,2013,2012,,,,,183,0.9563,0.8171,0.7937,0.0234,,,,,,,
00963500,Florida International University,2014,2013,,,,,161,0.9814,0.8481,0.7791,0.069,,,,,,,
00963500,Florida International University,2015,2014,,,,,146,0.9658,0.7943,0.7209,0.0734,,,,,,,
00963500,Florida International University,2016,2015,,,,,134,0.9851,0.8712,0.6779,0.1933,,,,,,,
00963500,Florida International University,2017,2016,155,40,0,31,146,,0.8767,0.6612,0.2155,,,,,,,
00963500,Florida International University,2018,2017,158,34,0,24,148,,0.8716,0.6819,0.1897,2015,141,0,0,141,138,0.9787
01014205,Touro College,2009,2008,,,,,212,1,0.7737,0.8864,-0.1127,,,,,,,
01014205,Touro College,2010,2009,,,,,190,1,0.7579,0.8651,-0.1072,,,,,,,
01014205,Touro College,2011,2010,,,,,249,0.7229,0.7111,0.8492,-0.1381,,,,,,,
01014205,Touro College,2012,2011,,,,,223,0.8206,0.8197,0.8503,-0.0306,,,,,,,
01014205,Touro College,2013,2012,,,,,243,0.9671,0.7021,0.8155,-0.1134,,,,,,,
01014205,Touro College,2014,2013,,,,,229,0.9738,0.6637,0.8476,-0.1839,,,,,,,
01014205,Touro College,2015,2014,,,,,193,1,0.6528,0.786,-0.1332,,,,,,,
01014205,Touro College,2016,2015,,,,,173,1,0.5491,0.7812,-0.2321,,,,,,,
01014205,Touro College,2017,2016,143,20,0,10,133,,0.6015,0.8101,-0.2086,,,,,,,
01014205,Touro College,2018,2017,152,18,0,14,148,,0.6081,0.8392,-0.2311,2015,187,5,0,182,144,0.7912
01014913,Pepperdine University,2009,2008,,,,,205,0.839,0.8721,0.7807,0.0914,,,,,,,
01014913,Pepperdine University,2010,2009,,,,,199,0.8794,0.8,0.7319,0.0681,,,,,,,
01014913,Pepperdine University,2011,2010,,,,,202,0.896,0.8729,0.7124,0.1605,,,,,,,
01014913,Pepperdine University,2012,2011,,,,,213,0.9108,0.866,0.7215,0.1445,,,,,,,
01014913,Pepperdine University,2013,2012,,,,,229,0.786,0.8556,0.7143,0.1413,,,,,,,
01014913,Pepperdine University,2014,2013,,,,,202,0.8564,0.8092,0.7109,0.0983,,,,,,,
01014913,Pepperdine University,2015,2014,,,,,179,0.8492,0.7895,0.6605,0.129,,,,,,,
01014913,Pepperdine University,2016,2015,,,,,183,0.9126,0.6886,0.637,0.0516,,,,,,,
01014913,Pepperdine University,2017,2016,186,29,0,15,172,,0.6919,0.6205,0.0714,,,,,,,
01014913,Pepperdine University,2018,2017,214,20,0,28,222,,0.6622,0.676,-0.0138,2015,199,3,0,196,171,0.8724
01039501,University of San Diego,2009,2008,,,,,306,1,0.8072,0.7851,0.0221,,,,,,,
01039501,University of San Diego,2010,2009,,,,,332,1,0.7648,0.7424,0.0224,,,,,,,
01039501,University of San Diego,2011,2010,,,,,305,1,0.6756,0.7216,-0.046,,,,,,,
01039501,University of San Diego,2012,2011,,,,,307,0.9837,0.7482,0.7313,0.0169,,,,,,,
01039501,University of San Diego,2013,2012,,,,,315,1,0.7811,0.7224,0.0587,,,,,,,
01039501,University of San Diego,2014,2013,,,,,303,0.9703,0.7653,0.718,0.0473,,,,,,,
01039501,University of San Diego,2015,2014,,,,,254,0.9882,0.7452,0.6654,0.0798,,,,,,,
01039501,University of San Diego,2016,2015,,,,,253,0.9407,0.7017,0.637,0.0647,,,,,,,
01039501,University of San Diego,2017,2016,213,14,14,11,196,,0.7245,0.6077,0.1168,,,,,,,
01039501,University of San Diego,2018,2017,201,13,8,10,190,,0.7736,0.6702,0.1034,2015,246,0,5,241,217,0.9004
01085400,Thomas Jefferson School of Law,2009,2008,,,,,221,1,0.7508,0.7899,-0.0391,,,,,,,
01085400,Thomas Jefferson School of Law,2010,2009,,,,,220,1,0.4815,0.7236,-0.2421,,,,,,,
01085400,Thomas Jefferson School of Law,2011,2010,,,,,212,1,0.547,0.7009,-0.1539,,,,,,,
01085400,Thomas Jefferson School of Law,2012,2011,,,,,217,0.9954,0.4585,0.7379,-0.2794,,,,,,,
01085400,Thomas Jefferson School of Law,2013,2012,,,,,237,1,0.6116,0.7337,-0.1221,,,,,,,
01085400,Thomas Jefferson School of Law,2014,2013,,,,,297,1,0.5524,0.732,-0.1796,,,,,,,
01085400,Thomas Jefferson School of Law,2015,2014,,,,,336,0.7887,0.4905,0.6699,-0.1794,,,,,,,
01085400,Thomas Jefferson School of Law,2016,2015,,,,,232,0.9655,0.4823,0.6495,-0.1672,,,,,,,
01085400,Thomas Jefferson School of Law,2017,2016,195,71,1,78,201,,0.3732,0.6151,-0.2419,,,,,,,
